Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
2703,4/23/2016 14:00,12151,25569,19994.52,7338.36,15192.91999,35113.31,44457.40888,13387.07,77126.41112,54942.06,25566.94,15827,12333
2704,4/23/2016 15:00,13085,25943,21041.68,7701.26,15732.92001,37410.99,45543.48287,14141.63,78639.03712,57039.94,27716.06,16164,12551
2705,4/23/2016 16:00,13950,27018,21699.28,8103.92,16145.54001,39549.98,45847.09199,14765.74,78784.14801,58305.92,29341.78,16180,12457
2706,4/23/2016 17:00,14377,28039,22091.48,8480.02,16430.84001,41241.54,45772.76032,15267.38,78009.17967,59245.12,30785.98,15995,12155
2707,4/23/2016 18:00,14508,28500,22245.96,8777.46,16685.61999,42710.31,45319.31593,15745.93,76611.70407,60111.86,32200.54,15742,11776
2708,4/23/2016 19:00,14332,28850,22053.56,9024,16895,44144.07,45047.78826,16221.77,75483.51174,61365.04,33450.16,15530,11479
2709,4/23/2016 20:00,14194,28859,22072.3,9252.27,17157.43999,45639.53,44961.04077,16685.72,75044.79924,62370.42,34480.38,15456,11420
2710,4/23/2016 21:00,13917,28589,21950.96,9515.08,17468.85999,46884.07,45262.97851,17153.67,75283.9815,63781.74,35168.96,15528,11567
2711,4/23/2016 22:00,13656,28529,22193.52,9667.88,17753.26001,47678.81,45581.4166,17455.97,75795.74339,64485.84,35076.56,15681,11889
2712,4/23/2016 23:00,13631,28585,22471.68,9867.84,17862.58001,47681.98,45997.07611,17497.74,75811.70388,64366.44,33942.96,15641,12124
2713,4/24/2016 0:00,13606,28845,22799.46,10028.81,17718.31999,46569.87,45941.75927,17200.12,75686.96073,62901.28,31927.32,15743,12345
2714,4/24/2016 1:00,13899,29293,22930.06,9993.35,17298.2,44581.74,45624.47901,16575.15,78293.62099,62714.08,31209.02,16302,12691
2715,4/24/2016 2:00,14015,29823,22691.56,9792.36,17474.31999,44200.82,46889.96252,16623.22,77993.35749,62032.7,29489,15948,12145
2716,4/24/2016 3:00,14146,30469,23721.96,9805.84,17185.88,42780.15,45864.38055,16077.99,74403.49945,58354,27038.9,15101,11290
2717,4/24/2016 4:00,14416,31436,23138.46,9498.45,16337.10001,40312.84,43446.15173,15249.85,71512.54826,54105.86,24415.54,14153,10367
2718,4/24/2016 5:00,1.40E+04,32034,22164.86,9001.55,15303.39999,37482.6,40921.50112,14290.19,68402.89889,50576.2,21985.3,13325,10134
2719,4/24/2016 6:00,13200,30829,20963.2,8497.06,14443.62001,34922.72,39060.17289,13410.78,65793.54709,47897.4,20114.3,12795,10334
2720,4/24/2016 7:00,12166,29098,19996.82,7924.01,13880.21999,32960.74,37784.43762,12802.59,64472.18239,46079.54,18758.66,12434,10340
2721,4/24/2016 8:00,11647,27139,19136.66,7455.23,13555.65999,31656.34,37158.34879,12423.25,63776.81122,45171.98,17978.12,12244,10248
2722,4/24/2016 9:00,11227,25842,18642.18,7123.11,13387.41999,30829.32,36696.75294,12161.05,64148.06707,44504.5,17480,12217,10309
2723,4/24/2016 10:00,11054,25156,18388.06,6945.43,13312.86001,30454.75,36868.23669,11985.04,65372.12331,44887.9,17455.9,12419,10528
2724,4/24/2016 11:00,10907,24387,18338.42,6834.69,13324.87999,30537.58,37416.16841,11999.75,66626.0116,45577.86,17833.04,12619,10618
2725,4/24/2016 12:00,11076,24038,18585.86,6844.89,13468.48,30982.81,37967.93716,12092.28,68033.84284,46692.52,18740.58,13213,11059
2726,4/24/2016 13:00,11420,23992,18873.18,6835.65,13799.59999,31502.09,39519.7594,12390.88,69551.14061,50112.36,21282.74,13798,10858
2727,4/24/2016 14:00,10850,24278,19066.64,6858.16,14612.82001,33571.8,41855.84047,13227.86,71358.07951,52770.66,24255.44,14311,11011
2728,4/24/2016 15:00,12863,24393,19932.14,7084.43,15277.65999,35813.08,43395.82263,14080.33,72012.53737,54136.06,26881.94,14599,10955
2729,4/24/2016 16:00,13815,24955,20630.9,7385.57,15756.44001,37647.66,44264.90604,14688.09,71982.63394,55137.1,29114.5,14689,10957
2730,4/24/2016 17:00,14430,25868,21154.24,7670.34,16163.17999,39203.88,45060.22853,15181.68,71959.65149,56725.88,31025.92,14668,10902
2731,4/24/2016 18:00,14625,26550,21284.36,8046.76,16599.92001,40496.61,45701.57698,15731.93,71931.34302,58863.98,32649.02,14583,10764
2732,4/24/2016 19:00,14660,26966,21564.06,8182.21,16973.11999,41400.43,45977.48848,16241.16,72168.83153,61079.6,33921.2,14521,10659
2733,4/24/2016 20:00,14634,27122,21548.04,8462.86,17289.41999,42101.39,46325.33828,16665.87,72913.28172,63041.18,34814.02,14586,10771
2734,4/24/2016 21:00,14350,27377,21560.64,8786.84,17581.27999,42736.77,46845.15475,16927.39,74438.92526,65706.54,35475.86,14820,11168
2735,4/24/2016 22:00,14154,27497,21782.1,9130.51,17846.92001,43368.79,47746.86713,17139.16,76312.15287,67758.1,35559.3,15131,11841
2736,4/24/2016 23:00,14064,27639,22103.78,9531.69,18065.58,44159.41,48491.35416,17015.36,77331.92584,68292.96,34624.14,15309,12309
2737,4/25/2016 0:00,14262,28173,22377.12,9839.14,18000.48,44281.83,48623.50961,16719.85,78275.57039,67237.94,32845.16,15630,12796
2738,4/25/2016 1:00,14682,28622,22509.94,9981.83,17788.45999,43778.77,48846.12532,16613.44,81626.73468,67590.86,32452.84,16212,13195
2739,4/25/2016 2:00,14826,29385,22677.44,9969.34,17995.98001,44596.83,50003.07635,16964.43,80672.80364,66490,30768.3,15678,12407
2740,4/25/2016 3:00,15064,29954,23552.86,10123.39,17663.08001,44033.4,48372.31281,16580.99,75835.06718,61628.92,28092.68,14750,11326
2741,4/25/2016 4:00,15675,31190,22885.94,9867.55,16518.89999,41258.56,45153.06627,15479.15,71604.73375,55883.54,24729.46,13723,10296
2742,4/25/2016 5:00,15186,31636,22448.34,9251.99,15280.97999,37861.64,42307.00128,14377.67,68268.17873,51529.74,20507.36,13016,9993
2743,4/25/2016 6:00,13881,30305,20539.02,8496.11,14452.22001,35310.86,40636.21826,13435.17,65823.80173,48921.66,18832.24,12617,10153
2744,4/25/2016 7:00,12659,28080,19670.24,7865.12,13954.34,33723,39492.56366,12837.36,64568.67634,47570.12,17797.08,12358,10324
2745,4/25/2016 8:00,12057,26141,18938.6,7445.04,13660.48001,32818.89,39057.61373,12588.71,64597.86626,46812.32,17213.48,12275,10458
2746,4/25/2016 9:00,11740,24827,18433.18,7166.39,13597.98,32538.83,38914.57182,12341.64,65633.90818,47323.26,17281.44,12480,10801
2747,4/25/2016 10:00,11682,24342,18790.22,7043.41,13790.51999,33084.54,39811.68221,12338.89,69763.73779,49960.98,18505.02,13294,11313
2748,4/25/2016 11:00,11894,24144,18861.16,7053.02,14514.34001,35267.35,42937.39036,12901.09,77160.34963,55320.58,20773.32,14629,12150
2749,4/25/2016 12:00,12569,24182,19791.5,7329.49,15878.47999,39152.5,46952.86752,13963.15,82355.1125,58563.18,22013.42,15972,13279
2750,4/25/2016 13:00,14192,24937,21382.46,7748.57,16787.63999,40729.9,50034.87006,14343.79,84182.16994,59860.5,23500.4,16774,13619
2751,4/25/2016 14:00,16180,26299,22925.42,8041.05,17240.20001,41682.61,51633.70667,14766.72,85370.09332,61323.84,25430.46,17252,13673
2752,4/25/2016 15:00,17091,28486,23429.24,8243.06,17739.21999,43317.11,52812.40109,15250.25,86606.01892,63361.46,27359.54,17529,13612
2753,4/25/2016 16:00,16903,29987,23561.64,8315.16,18131.51999,45377.38,53842.23839,15918.48,87855.18161,65680.9,29039.6,17577,13460
2754,4/25/2016 17:00,16524,30513,23731.54,8477.77,18421.64,47591.28,54821.25013,16560.93,89092.88987,67989,30469.6,17550,13225
2755,4/25/2016 18:00,16065,30843,23752.34,8606.55,18706.89999,49804.27,55288.84422,17277.54,90480.15579,70570.02,31835.88,17541,13206
2756,4/25/2016 19:00,15780,30855,23705.7,8658.83,19124.26001,52223.12,55802.30905,17986.33,91513.75094,72540.98,32762.92,17419,13157
2757,4/25/2016 20:00,15565,30749,23642.1,8768.25,19500.10001,54305.7,56020.61095,18488.45,92146.18904,74220.12,33366.58,17327,13153
2758,4/25/2016 21:00,15293,30534,23483.34,8529.27,19812.53999,55868.63,56027.02516,18785.28,92708.81484,75812.58,33671.52,17377,13278
2759,4/25/2016 22:00,15108,27213,23590.98,8986.15,20081.59999,57173.59,55992.46965,19154.58,92941.73037,76322.62,33324.18,17400,13553
2760,4/25/2016 23:00,14782,27128,23324,9091.9,20135.40001,57283.15,55941.24241,19160.45,92429.85759,75802.68,32241.92,17254,13754
2761,4/26/2016 0:00,14791,30090,23762.3,9114.11,20002.22001,56004.98,55682.83397,18958.67,91834.88602,74168.88,31159.52,17349,14062
2762,4/26/2016 1:00,14968,30251,23278.86,9211.07,19690.94001,54158.65,55214.20358,18498.84,93854.43641,74589.78,30871.32,17677,14208
2763,4/26/2016 2:00,15134,30484,23785.02,9225.13,19846.95999,53914.85,55936.67944,18723.18,91932.88057,72796.4,28860.8,16957,13258
2764,4/26/2016 3:00,15394,31146,24829.36,9560.62,19476.63999,52073.67,53871.74446,18245.57,84657.89555,67076.64,26026.16,15672,11914
2765,4/26/2016 4:00,15886,32545,24104.34,9341.03,18163.16001,48114.38,49897.43234,16970.83,78443.52765,60780.46,22854.34,14355,10994
2766,4/26/2016 5:00,15457,33256,22466.62,8807.11,16748.52,43846.41,46065.93587,15545.32,73855.28413,56098.52,21767.88,13478,10679
2767,4/26/2016 6:00,14280,31533,21196.46,8167.33,15740.06,40468.96,43758.95669,14570.23,70959.30331,53050.44,20020.06,12926,10687
2768,4/26/2016 7:00,12780,28970,20419.9,7589.67,15054.64001,38410.28,42314.57678,13928.97,68641.3632,50921.66,18866.34,12614,10675
2769,4/26/2016 8:00,12397,26985,19581.14,7256.29,14748.38001,37156.27,41440.40408,13542.04,67436.57591,49752.84,18246.86,12533,10655
2770,4/26/2016 9:00,12122,25846,19397.9,7050.95,14607.10001,36422.91,41269.44262,13349.74,67392.45737,49812.86,18232.64,12734,10692
2771,4/26/2016 10:00,12089,25255,19307.08,6944.3,14771.6,36626.36,42179.87351,13377.26,71464.32649,51892.08,19493.42,13542,11274
2772,4/26/2016 11:00,12333,25069,19603.32,6978.5,15445,38377.21,45034.97316,13909.17,78643.32684,56878.32,22062.28,14983,12236
2773,4/26/2016 12:00,12948,25113,20500.44,7271.24,16821.88001,42036.62,48926.64774,14898.24,83051.23225,59917.06,23286.54,16323,13495
2774,4/26/2016 13:00,14688,25715,22339.6,7683.8,17766.49999,43299.3,51489.57543,15327.9,85231.62457,61206.26,24647.44,17212,14013
2775,4/26/2016 14:00,16397,27330,23563.04,8041.72,18250.74001,43980.67,53002.19386,15727.29,87642.44613,63141.82,26687.48,17774,14322
2776,4/26/2016 15:00,17389,29058,23994.14,8123.67,18602.04001,45378.2,54072.14771,16266.31,90093.89228,65322.74,28736.76,18219,14606
2777,4/26/2016 16:00,16937,30309,23921.52,8090.92,18972.83999,47115.54,55056.28402,16857.54,91456.15598,67721.52,30641.88,18287,14763
2778,4/26/2016 17:00,16317,30595,23949.02,8117.91,19240.72001,48885.73,55701.90192,17445.4,92482.81807,70785.24,32416.96,18145,14747
2779,4/26/2016 18:00,15870,30957,23920.2,8125.12,19449.23999,50513.91,55884.03626,17961.39,93946.10375,73619.14,34139.66,18020,14690
2780,4/26/2016 19:00,15517,31307,23750.84,8246.74,19783.28001,52317.44,55981.58109,18619.62,94983.6989,75266.86,35425.84,17894,14479
2781,4/26/2016 20:00,15405,31365,23659.84,8287.16,19870.01999,54104.8,55250.69429,19119.56,95764.42571,77534.18,36532.72,17796,14384
2782,4/26/2016 21:00,15208,31320,23746.12,8399.1,19943.90001,55347.53,54325.42891,19503.45,95807.17107,80855.5,37359.6,17926,14506
2783,4/26/2016 22:00,15035,31660,23665.04,8510.08,20042.85999,55936.1,53860.25749,19859.76,95603.50253,81332.66,37227.94,17983,14815
2784,4/26/2016 23:00,15036,31550,23777.76,8659.28,19919.46,55418.71,53175.90827,19686.73,94493.55173,79686.68,36218.62,17830,14930
2785,4/27/2016 0:00,15145,31557,23947.92,8809.58,19634.26001,53809.52,52571.82116,19467.16,93580.13883,78144.64,34594.96,17855,15030
2786,4/27/2016 1:00,15205,31552,24016.42,9005.99,19311.57999,52534.31,52577.3424,19011.82,95053.53761,77798,34055.6,17965,14969
2787,4/27/2016 2:00,15734,31264,24320.36,9135.7,19073.69999,52614.31,53139.28335,19141.73,91908.01666,75839.06,31955.04,17287,14019
2788,4/27/2016 3:00,15938,31754,24994.5,9504.47,18325.64001,50721.16,51141.15392,18397.39,85077.58607,69888.22,28675.38,16036,12661
2789,4/27/2016 4:00,16313,33010,24542.94,9356.53,16974.56001,46146.68,47580.94606,17200.03,79032.11394,63167.5,25080.5,14781,11877
2790,4/27/2016 5:00,15663,33802,23291.72,8809.78,15748.46,41826.3,44561.28615,15851.88,74068.67385,58125.58,22382.42,13848,11726
2791,4/27/2016 6:00,14301,32150,21761.22,8127.33,14887.66001,38799.85,42653.86637,14878.28,71433.19363,54901.36,20557.14,13346,11395
2792,4/27/2016 7:00,13033,29483,20744.86,7582.21,14283.61999,36861.25,41358.24915,14256.84,69528.57086,52883.02,19452.28,13040,11378
2793,4/27/2016 8:00,12335,26941,19869.14,7232.59,13989.08001,35509.15,40634.69985,13951.86,68695.98014,51546.3,18815.5,12916,11463
2794,4/27/2016 9:00,11896,25783,19503.68,7010.22,13996.64001,34558.09,40583.04716,13692.93,69532.59283,51522.3,18771,13120,11780
2795,4/27/2016 10:00,11749,25127,19396.18,6920.53,14125.56001,34606.98,41612.90025,13677.69,72552.25975,53539.24,20018.56,13917,12201
2796,4/27/2016 11:00,11820,24746,19667.64,6975.94,14782.08,35639.89,44245.61022,13986.87,79186.36978,58340.34,22574.36,15192,12977
2797,4/27/2016 12:00,12353,24747,20472.38,7275.97,16175.64001,38673.06,48009.53658,15005.41,84230.70341,61221.74,23813.66,16430,13805
2798,4/27/2016 13:00,13897,25620,22263.3,7671.13,16989.45999,39526.25,50796.84532,15113.2,86253.81469,63050.26,25337.44,17081,13611
2799,4/27/2016 14:00,15400,27359,23211.44,7999.68,17372.76,40196.24,51690.37798,15323.12,87585.78202,65183.68,27472.02,17324,13310
2800,4/27/2016 15:00,16370,29352,23720.34,8087.13,17659.66,41788.66,51984.90984,15585.35,88567.95016,67955.5,29753.4,17336,13143
2801,4/27/2016 16:00,16378,30824,23798.26,8054.47,17963.93999,43846.22,52488.80719,15945.67,88569.73282,70755.02,31921.88,17205,13023
2802,4/27/2016 17:00,15924,31355,23745.56,8125.98,18212.86,45867.17,52717.69251,16261.17,88675.16749,73868.2,33942.3,17024,12825
2803,4/27/2016 18:00,15689,31605,23713.28,8247.82,18417.03999,47823.61,52553.48139,16436.21,88739.25862,76883.5,35792.7,16946,12760
2804,4/27/2016 19:00,15584,32005,23686.36,8374.18,18717.15999,49885.26,52567.98041,16804.38,88300.07959,78632.62,37209.78,16843,12655
2805,4/27/2016 20:00,15475,31972,23558.46,8489.09,18906.17999,51653.72,52417.43469,17269.47,87628.14532,80055.96,38172.54,16804,12595
2806,4/27/2016 21:00,15325,31704,23579.32,8664.08,19052.06,53339.32,52251.98504,17713.46,87580.17496,80674.48,38961.92,16875,12775
2807,4/27/2016 22:00,15184,31595,23514.12,8900.76,19187.52001,54754.97,52380.26458,18223.81,87442.95541,80300.76,38635.94,16931,13138
2808,4/27/2016 23:00,15120,31542,23517.68,9193.22,19138.83999,55045.59,52751.11565,18554.53,86936.12436,79344.5,37496.9,16829,13394
2809,4/28/2016 0:00,15069,31543,23392.2,9382.7,18862.50001,53971.33,52747.80588,18380.27,87190.69412,77333.12,35713.88,16925,13729
2810,4/28/2016 1:00,15182,31710,23982.88,9388.22,18406.33999,51809,52651.24612,17903.72,89787.3939,77307.56,35174.94,17511,14217
2811,4/28/2016 2:00,15297,31670,24039.18,9452.53,18419.46,50751.85,53134.47073,18094.22,87586.18927,75129.4,32909,16983,13421
2812,4/28/2016 3:00,15430,31911,24701.2,9807.42,18048.33999,48874.3,51209.02347,17528.9,81485.21654,70189.02,29725.08,15787,12100
2813,4/28/2016 4:00,15909,33284,24366.22,9647.65,16778.69999,44725.96,47402.45117,16310.47,75713.74884,63963.28,26228.02,14548,11363
2814,4/28/2016 5:00,15523,34129,23148.36,9101.3,15518.30001,40206.2,44415.59689,14981.94,72593.80309,58632.24,23258.76,13610,11207
2815,4/28/2016 6:00,14266,32348,21611.52,8372.26,14691.42001,37049.33,42417.8064,14102.25,70245.8136,55674.62,21368.38,13081,10872
2816,4/28/2016 7:00,13017,29773,20378.92,7744.26,14265.82,35075.29,41021.51426,13537.69,68826.70574,53315.1,20116.6,12788,10701
2817,4/28/2016 8:00,12208,27669,19516.32,7345.78,13991.85999,33795.66,40420.34438,13257.72,68230.61563,52031.88,19469.52,12705,10720
2818,4/28/2016 9:00,11900,26303,19297.94,7123.97,13874.83999,33162.71,40352.0627,13119,69208.67731,51960.58,19427.72,12942,11179
2819,4/28/2016 10:00,11781,25604,19186.92,6987.82,14055.63999,33399.46,41344.33913,13040.82,72792.90087,54355.98,20678.02,13764,11801
2820,4/28/2016 11:00,11861,25124,19496,7013.9,14756.69999,35381.56,44135.45321,13543.14,79482.34679,59700.48,23154.52,14992,12605
2821,4/28/2016 12:00,12464,25166,20341.92,7274.34,16061.98001,39114.78,48200.10118,14636.9,84627.17881,62879.02,24311.28,16161,13463
2822,4/28/2016 13:00,13779,25944,21920.44,7684.26,16871.02001,40507.86,51149.53232,15089.1,86571.48767,64128.12,26024.68,16791,13360
2823,4/28/2016 14:00,15418,27544,23197.04,8009.96,17235.92001,41669.22,52170.941,15364.54,87722.57899,65242.92,28355.78,17073,13161
2824,4/28/2016 15:00,16501,29728,23790.38,8140.09,17496.17999,43495.09,52724.75788,15827.38,88850.52213,68185.38,30988.52,17156,13056
2825,4/28/2016 16:00,16358,31276,23914.7,8165.67,17735.14001,45707.93,53042.35415,16613.02,89137.58584,71317.34,31256.06,17143,12934
2826,4/28/2016 17:00,15753,31698,23998.28,8228.94,17809.87999,47662.6,53054.28692,17235.72,89385.99309,73772.54,35405.36,17091,12770
2827,4/28/2016 18:00,15703,32006,23946.92,8268.36,17915.22001,49553.68,52970.62831,17646.9,89505.29168,76782.06,37595.34,17134,12810
2828,4/28/2016 19:00,15392,32074,23904.24,8330.1,18105.7,51505.19,53037.9065,18158.17,89422.5935,79599.26,39154.94,17057,12831
2829,4/28/2016 20:00,15114,31887,23812.14,8376.43,18259.96001,52850.86,52869.67919,18600.35,89162.0808,81575.92,40298.38,17019,12880
2830,4/28/2016 21:00,15122,31587,24290,8476.7,18414.79999,53766.42,52544.73352,18951.98,89412.16648,82557.42,40893.88,17051,13086
2831,4/28/2016 22:00,14891,31666,23721.24,8607.56,18568.52001,54569.93,52463.3521,19311.33,89813.96789,82950.68,40571.82,17220,13382
2832,4/28/2016 23:00,14833,31548,23786.18,8742.91,18503.62,54458.74,52514.90372,19187.43,89694.91628,81704.8,39295.7,17281,13626
2833,4/29/2016 0:00,14946,31583,23785.42,8861.97,18277.04,53301.8,52100.71969,18922.33,89939.32031,79378.96,37360.34,17409,14014
2834,4/29/2016 1:00,15261,31445,24157.88,8888.22,17978.04,52027.34,52065.00438,18437.08,91075.63562,78226.8,36529,17592,14288
2835,4/29/2016 2:00,15175,31357,23793.38,8955.13,18321.76001,52101.56,52923.04149,18544.71,89035.8185,76047.02,34243.68,16918,13458
2836,4/29/2016 3:00,15340,31722,24320.94,9314.95,18035.69999,50746.63,51213.96111,18091.48,83068.13891,70036.08,30982.32,15755,12176
2837,4/29/2016 4:00,14896,33066,24275.42,9232.75,16926.20001,47391.49,47618.67475,17011.84,77295.52524,64068.76,27464.84,14559,11371
2838,4/29/2016 5:00,15096,33974,22961.16,8776.06,15655.71999,43479.73,44570.40483,15820.61,73695.01518,58758.14,24439.46,13677,10891
2839,4/29/2016 6:00,14041,32388,21445.54,8108.17,14880.04001,40420.42,42745.31713,14821.69,71470.62286,54999.18,22286.12,13161,10627
2840,4/29/2016 7:00,12608,30071,20680.28,7564.54,14441.67999,38424.15,41510.73254,14226.57,69842.94747,52463.12,20904.58,12825,10668
2841,4/29/2016 8:00,12285,27830,20022.92,7256.58,14231.95999,37198.81,40909.11132,13752.67,69300.74868,51008.96,20040.24,12716,10688
2842,4/29/2016 9:00,11879,26392,19662.38,7065.29,14181.07999,36665.91,40886.00211,13519.46,70426.37791,51039.1,19899,12912,10792
2843,4/29/2016 10:00,11685,25628,19557.2,6957.08,14347.35999,37007.82,41810.73132,13635.88,72983.62869,52987.84,20976.06,13679,11015
2844,4/29/2016 11:00,11608,25140,19766.04,7007.58,15062.85999,38996.2,44350.44407,14099.66,80310.61594,57865.14,23411.36,14921,12338
2845,4/29/2016 12:00,12130,25159,20666.34,7259.29,16298.88001,42722.46,47947.48224,15188.15,85298.09776,60277.22,24604.68,16103,13351
2846,4/29/2016 13:00,13482,25520,22237.62,7656.13,17120.86001,44321.87,50327.47213,15581.26,87423.48786,62099,26466.9,16834,13424
2847,4/29/2016 14:00,15089,27024,23468.56,7989.76,17430.92001,45295.84,51261.665,15904.5,88297.55499,64071.32,29083.28,17144,13294
2848,4/29/2016 15:00,16196,29076,24140.4,8138.74,17690.57999,46912.72,51620.78711,16482.48,89042.19289,67123,31772,17243,13184
2849,4/29/2016 16:00,16412,30442,24337.1,8119.01,17897.52001,48614.51,51826.93415,17183.24,88980.58584,69769.42,34297.58,17207,13014
2850,4/29/2016 17:00,16321,31180,24365.7,8172.83,17940.16001,50351.55,51515.29895,17762.5,88568.06104,72334.66,36828.64,17097,12803
2851,4/29/2016 18:00,16201,31522,24410.84,8264.7,17924.19999,51722.47,51098.10127,18106.69,88302.69875,75142.54,39186.96,17041,12697
2852,4/29/2016 19:00,16030,31581,24269.58,8334.77,17926.84001,53119.6,51003.61362,18409.77,87669.42637,77144.86,40879.04,16965,12506
2853,4/29/2016 20:00,15862,31552,24189.26,8464.97,17865.24001,53557.92,50333.41663,18697.27,86926.02335,78768.88,41990.22,16943,12433
2854,4/29/2016 21:00,15482,31353,24080.44,8610.72,17695.74001,53520.68,49570.07994,18774.78,86514.56005,79901.42,42469.18,16994,12636
2855,4/29/2016 22:00,15121,31554,23856.68,8697.4,17629.69999,53033.42,49190.29943,18749.7,86087.60058,79265.32,41788.78,17056,12878
2856,4/29/2016 23:00,15009,31563,23905.84,8852.14,17491.77999,51941.48,48833.75866,18448.58,85086.52135,77039.78,39988.32,16956,13013
