Hour ending,Hour_UTC,R1_NW_year16,R2_CA_year16,R3_MN_year16,R4_SW_year16,R5_CE_year16,R6_TX_year16,R7_MW_year16,R8_AL_year16,R9_MA_year16,R10_SE_year16,R11_FL_year16,R12_NY_year16,R13_NE_year16
7075,10/22/2016 18:00,0.517552259,0.590762617,0.588749501,0.707451672,0.6468458,0.732830384,0.650710265,0.731218049,0.388259051,0.738671229,0.744321856,0.125942931,0.100512659
7076,10/22/2016 19:00,0.522367121,0.59732159,0.595609555,0.691284227,0.636334432,0.724677333,0.625887354,0.716545451,0.383826655,0.727223646,0.726848969,0.055600962,0.199227665
7077,10/22/2016 20:00,0.471064045,0.574746508,0.621111445,0.690466805,0.612846683,0.695876301,0.591514707,0.694962174,0.386668632,0.686670856,0.687089469,0.026906673,0.211951386
7078,10/22/2016 21:00,0.435789736,0.554317352,0.591179182,0.64498216,0.594037179,0.659232479,0.504560136,0.628049986,0.339097206,0.57874153,0.563003506,0.005932838,0.048788733
7079,10/22/2016 22:00,0.399660415,0.516406004,0.537547217,0.586969301,0.480897719,0.540835566,0.245092178,0.472309167,0.064687864,0.255195487,0.208057536,0,0
7080,10/22/2016 23:00,0.311531732,0.457324035,0.369204846,0.435462043,0.160148477,0.210090255,0.008057446,0.068244594,0,0.005634027,0,0,0
7081,10/23/2016 0:00,0.145934618,0.29033181,0.049721548,0.085931463,0.008886914,0.001952762,0,0,0,0,0,0,0
7082,10/23/2016 1:00,0,0.025355681,0,0,0,0,0,0,0,0,0,0,0
7083,10/23/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,10/23/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,10/23/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,10/23/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,10/23/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,10/23/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,10/23/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7090,10/23/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,10/23/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7092,10/23/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7093,10/23/2016 12:00,0,0,0,0,0,0,0,0,0.177315349,0.134429988,0.277594297,0.270806922,0.265754623
7094,10/23/2016 13:00,0,0,0,0,0.06390522,0.177497026,0.308810366,0.367687191,0.515735122,0.579278883,0.656501525,0.460664721,0.411216931
7095,10/23/2016 14:00,0,0,0.127164809,0.300992043,0.441716793,0.416950395,0.553775152,0.608501646,0.615591398,0.699311643,0.73882635,0.455665547,0.467177985
7096,10/23/2016 15:00,0.14558527,0.224629057,0.460826551,0.594515586,0.561936634,0.587455549,0.56475181,0.669697444,0.619644985,0.72357613,0.755503013,0.473183534,0.468454294
7097,10/23/2016 16:00,0.313882702,0.364468743,0.547454194,0.652867055,0.604858457,0.601427617,0.556505426,0.700264757,0.582845963,0.722678069,0.744287881,0.545355947,0.528724596
7098,10/23/2016 17:00,0.354903902,0.434610958,0.587911151,0.68218957,0.619112542,0.599358627,0.532155154,0.706619063,0.580625571,0.715081907,0.698084244,0.459300747,0.550368219
7099,10/23/2016 18:00,0.389322741,0.505984715,0.592353864,0.692797094,0.614538892,0.599379848,0.488641131,0.649021819,0.614113113,0.701440931,0.645898225,0.421079375,0.582748159
7100,10/23/2016 19:00,0.37975661,0.544690047,0.552671953,0.653287727,0.604391911,0.55438902,0.468310573,0.623823486,0.623175903,0.678699319,0.690340006,0.403192367,0.573212471
7101,10/23/2016 20:00,0.350109369,0.532393727,0.504164952,0.658972898,0.584960867,0.506111595,0.415152066,0.56030716,0.573534678,0.642748401,0.672225294,0.365405141,0.490410956
7102,10/23/2016 21:00,0.298628304,0.469090238,0.474361122,0.609294137,0.562026143,0.446387872,0.4129101,0.494528389,0.403399138,0.544392899,0.53949485,0.22602975,0.194868759
7103,10/23/2016 22:00,0.240845453,0.392497039,0.432789602,0.57638541,0.462579171,0.347298282,0.21050584,0.321158425,0.059671735,0.231423267,0.171692733,0,0
7104,10/23/2016 23:00,0.156577498,0.319526276,0.283404323,0.426623262,0.148958655,0.117274164,0.005163522,0.03339889,0,0.002540135,0,0,0
7105,10/24/2016 0:00,0.052695051,0.201982372,0.031741846,0.062154454,0.008200898,0.001904129,0,0,0,0,0,0,0
7106,10/24/2016 1:00,0,0.023315648,0,0,0,0,0,0,0,0,0,0,0
7107,10/24/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,10/24/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,10/24/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,10/24/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,10/24/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,10/24/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,10/24/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,10/24/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,10/24/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,10/24/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7117,10/24/2016 12:00,0,0,0,0,0,0,0,0,0.136473818,0.121485554,0.224757323,0.169851181,0.414780875
7118,10/24/2016 13:00,0,0,0,0,0.050497662,0.141877293,0.276055774,0.315925493,0.360654171,0.49937435,0.523235313,0.273549822,0.628781031
7119,10/24/2016 14:00,0,0,0.08840577,0.297459027,0.45697441,0.357346185,0.499134207,0.477613188,0.429405127,0.622682003,0.627454913,0.23336368,0.581082201
7120,10/24/2016 15:00,0.057969405,0.196510119,0.260754701,0.510023402,0.617671337,0.501990225,0.542539653,0.512806306,0.444385267,0.657745662,0.628852888,0.264117652,0.516398607
7121,10/24/2016 16:00,0.110106405,0.322947183,0.306992524,0.553796871,0.652388335,0.56285847,0.558616254,0.582775389,0.454108392,0.671434058,0.591417856,0.260866849,0.546076682
7122,10/24/2016 17:00,0.118531622,0.383215247,0.360814335,0.556661781,0.649887453,0.557289588,0.579867749,0.574737892,0.514067365,0.658548386,0.645029406,0.283561788,0.508429214
7123,10/24/2016 18:00,0.1412977,0.445958791,0.355455878,0.537226379,0.640922941,0.579835262,0.564268676,0.536907618,0.550385863,0.647057978,0.646254581,0.355412204,0.449951747
7124,10/24/2016 19:00,0.149181417,0.48766759,0.329324624,0.538783652,0.61247495,0.5900846,0.560585293,0.531943597,0.490299136,0.608060683,0.611861569,0.294728,0.428415063
7125,10/24/2016 20:00,0.119392743,0.482351848,0.284422419,0.49622393,0.589801719,0.576627377,0.566462012,0.532667392,0.499906672,0.57181803,0.5543828,0.418354395,0.354619664
7126,10/24/2016 21:00,0.125094546,0.457690273,0.275635274,0.42900432,0.569623753,0.52221502,0.511648446,0.425150941,0.346301744,0.47295322,0.478752869,0.240937306,0.120585877
7127,10/24/2016 22:00,0.11919812,0.435353414,0.246765683,0.307111529,0.441292262,0.433020475,0.239984905,0.285773565,0.047810893,0.172080752,0.142217523,0,0
7128,10/24/2016 23:00,0.110520706,0.330878633,0.14129977,0.167652757,0.117407604,0.149464734,0.005504527,0.032307786,0,0.000329726,0,0,0
7129,10/25/2016 0:00,0.054064676,0.212287985,0.012638146,0.004691872,0.004147881,0.001160442,0,0,0,0,0,0,0
7130,10/25/2016 1:00,0.000833295,0.017708462,0,0,0,0,0,0,0,0,0,0,0
7131,10/25/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,10/25/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,10/25/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,10/25/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7135,10/25/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,10/25/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7137,10/25/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7138,10/25/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7139,10/25/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7140,10/25/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7141,10/25/2016 12:00,0,0,0,0,0,0,0,0,0.149728366,0.111028727,0.239055177,0.14225595,0.298138582
7142,10/25/2016 13:00,0,0,0,0,0.033218847,0.168257623,0.245299966,0.321002528,0.473684391,0.545911466,0.515341072,0.283356689,0.427553107
7143,10/25/2016 14:00,0,0,0.041704978,0.215397932,0.236558602,0.375185071,0.384639058,0.562420939,0.510066982,0.679400288,0.563292869,0.323389137,0.429246824
7144,10/25/2016 15:00,0.107908424,0.29655743,0.250070352,0.507420352,0.27782059,0.474925046,0.451674235,0.629094236,0.506429219,0.702185292,0.622460244,0.354199854,0.41571244
7145,10/25/2016 16:00,0.283498674,0.456762826,0.376191987,0.553653484,0.299495229,0.530549486,0.447442533,0.662451111,0.516868805,0.690904521,0.641114594,0.34262614,0.358799318
7146,10/25/2016 17:00,0.334107484,0.561071063,0.447941897,0.58045657,0.320843501,0.507919529,0.423968925,0.66281624,0.519588109,0.688298774,0.627520219,0.25673909,0.30843874
7147,10/25/2016 18:00,0.363369411,0.635544609,0.432880969,0.618105121,0.353525153,0.514325716,0.404331659,0.646567625,0.492821554,0.663790112,0.62418475,0.316033224,0.286366524
7148,10/25/2016 19:00,0.389857009,0.632264473,0.448306907,0.642472613,0.350660885,0.52012614,0.36218288,0.589510889,0.458262318,0.639681901,0.599339931,0.338616638,0.253650882
7149,10/25/2016 20:00,0.37428867,0.624400496,0.427411943,0.621745957,0.305891866,0.519244541,0.297925517,0.556194757,0.442969816,0.60269478,0.5217748,0.356379943,0.245370408
7150,10/25/2016 21:00,0.349694678,0.599803637,0.445364713,0.542186816,0.267067289,0.433533791,0.221717945,0.481018809,0.327050384,0.483158422,0.414180669,0.221723485,0.09902355
7151,10/25/2016 22:00,0.263130183,0.589320754,0.450139688,0.486160373,0.188289963,0.295595582,0.060187634,0.307764231,0.037168412,0.183830737,0.08740313,0,0
7152,10/25/2016 23:00,0.176549481,0.471328967,0.290341506,0.440122328,0.046519417,0.093317773,0.000728574,0.027878677,0,0.00186496,0,0,0
7153,10/26/2016 0:00,0.066941235,0.291114827,0.039790676,0.08087583,0,0.001526418,0,0,0,0,0,0,0
7154,10/26/2016 1:00,0,0.011551513,0,0,0,0,0,0,0,0,0,0,0
7155,10/26/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,10/26/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7157,10/26/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7158,10/26/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7159,10/26/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7160,10/26/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7161,10/26/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7162,10/26/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,10/26/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7164,10/26/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,10/26/2016 12:00,0,0,0,0,0,0,0,0,0.143991178,0.10539417,0.186050937,0.199525309,0.390157215
7166,10/26/2016 13:00,0,0,0,0,0.018754041,0.158303605,0.075459088,0.320122002,0.364690894,0.498547349,0.407926384,0.35146959,0.565480797
7167,10/26/2016 14:00,0,0,0.103722226,0.27817415,0.28962079,0.507625198,0.12876353,0.52565916,0.444076083,0.606377293,0.5244776,0.354895022,0.564775336
7168,10/26/2016 15:00,0.013898246,0.260731684,0.392701927,0.629100328,0.364346802,0.603382968,0.144085563,0.59640974,0.45304268,0.64709781,0.592259272,0.35211319,0.597637734
7169,10/26/2016 16:00,0.029902935,0.418903077,0.476825625,0.698522141,0.334291603,0.591179384,0.127569868,0.596912743,0.473350303,0.654703362,0.600255328,0.346565917,0.504423143
7170,10/26/2016 17:00,0.06288451,0.477739359,0.491438527,0.701879727,0.378994045,0.6024881,0.129500068,0.552045002,0.459656815,0.630144112,0.550330866,0.364520659,0.456686652
7171,10/26/2016 18:00,0.121461559,0.555271172,0.486614456,0.690815836,0.447166553,0.620494384,0.129610273,0.460221637,0.436730182,0.616246752,0.559077666,0.343422233,0.398203456
7172,10/26/2016 19:00,0.135244994,0.573584629,0.465789908,0.67057632,0.478583753,0.631708456,0.104761819,0.483316526,0.39876342,0.587376536,0.522667578,0.331608745,0.371436133
7173,10/26/2016 20:00,0.130805159,0.568622328,0.431369028,0.669410203,0.470784598,0.637259852,0.084455985,0.511371218,0.329238195,0.515779786,0.381999466,0.264561831,0.324690394
7174,10/26/2016 21:00,0.119713547,0.57654516,0.380533713,0.649362484,0.483527109,0.588199422,0.106417586,0.443039694,0.192720916,0.368568065,0.285402605,0.11695686,0.100948059
7175,10/26/2016 22:00,0.101462133,0.527238512,0.338169157,0.604846727,0.401626991,0.476859655,0.050871266,0.306807344,0.016941192,0.093906119,0.061734106,0,0
7176,10/26/2016 23:00,0.063509608,0.423587504,0.232235763,0.453139082,0.109111229,0.15755303,0.001585351,0.028605895,0,0,0,0,0
7177,10/27/2016 0:00,0.018510611,0.251004912,0.040981262,0.086289938,0.004305111,0.001597691,0,0,0,0,0,0,0
7178,10/27/2016 1:00,0,0.00530319,0,0,0,0,0,0,0,0,0,0,0
7179,10/27/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,10/27/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7181,10/27/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,10/27/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,10/27/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,10/27/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,10/27/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,10/27/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,10/27/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,10/27/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,10/27/2016 12:00,0,0,0,0,0,0,0,0,0.043311272,0.083100394,0.199355084,0.038994622,0.254334223
7190,10/27/2016 13:00,0,0,0,0,0.034742098,0.169489248,0.120254467,0.298013292,0.119096635,0.330038011,0.380465375,0.064811024,0.325599778
7191,10/27/2016 14:00,0,0,0.092380204,0.269290398,0.326785845,0.522766237,0.136777477,0.556002854,0.130577868,0.482882895,0.469790353,0.087334622,0.306741968
7192,10/27/2016 15:00,0.008533126,0.233272335,0.328200826,0.526622719,0.415335577,0.610186404,0.147013278,0.627844868,0.110325556,0.509843393,0.461027463,0.113286934,0.258225051
7193,10/27/2016 16:00,0.040283462,0.339117964,0.386557809,0.63884441,0.496648514,0.676073498,0.196277115,0.598923813,0.108360067,0.51587232,0.46231875,0.071758186,0.210604153
7194,10/27/2016 17:00,0.061090671,0.394324742,0.434659056,0.639362941,0.582971667,0.66337237,0.237695494,0.585248236,0.123339646,0.492445409,0.424771203,0.076000218,0.141321965
7195,10/27/2016 18:00,0.08682844,0.435497193,0.425088558,0.612106238,0.589351127,0.639032581,0.251402488,0.565724903,0.125573467,0.504812169,0.373892438,0.060250551,0.143781595
7196,10/27/2016 19:00,0.114097719,0.486272236,0.394575044,0.577175727,0.567485104,0.663377373,0.249834929,0.512487486,0.109372061,0.485555013,0.319409963,0.027106435,0.124898104
7197,10/27/2016 20:00,0.150209691,0.450383591,0.324995245,0.578358898,0.543297634,0.646716574,0.250723559,0.520929556,0.150456907,0.445600806,0.218847615,0.01122309,0.074650054
7198,10/27/2016 21:00,0.151541874,0.407230251,0.281754148,0.559240574,0.50474874,0.594562688,0.294263646,0.52849016,0.159413107,0.361259559,0.122700503,0.000753973,8.89E-05
7199,10/27/2016 22:00,0.176794654,0.374852064,0.237439477,0.438372613,0.388399498,0.487931938,0.098043282,0.333947156,0.012210074,0.120287356,0.015243318,0,0
7200,10/27/2016 23:00,0.179630054,0.26731046,0.139335779,0.266823861,0.095647212,0.160553842,0.002035793,0.032466594,0,0.000219779,0,0,0
7201,10/28/2016 0:00,0.112691381,0.165244611,0.013001854,0.020729275,0.001765259,0.001721108,0,0,0,0,0,0,0
7202,10/28/2016 1:00,0.000681391,0.005862327,0,0,0,0,0,0,0,0,0,0,0
7203,10/28/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,10/28/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,10/28/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,10/28/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,10/28/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,10/28/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,10/28/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,10/28/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,10/28/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,10/28/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7213,10/28/2016 12:00,0,0,0,0,0,0,0,0,0.110708825,0.091315265,0.147879979,0.097989982,0.176020311
7214,10/28/2016 13:00,0,0,0,0,0.025140295,0.169468587,0.178835135,0.307133931,0.382593763,0.4662117,0.283195283,0.229844325,0.217903171
7215,10/28/2016 14:00,0,0,0.049974249,0.198304248,0.273249552,0.536972045,0.273218358,0.575549313,0.484861947,0.609002689,0.374688723,0.207725688,0.229902934
7216,10/28/2016 15:00,0.120520042,0.150424605,0.213122211,0.407886012,0.382085685,0.640119678,0.324221317,0.656236743,0.54484393,0.654610325,0.484946469,0.296936238,0.221905925
7217,10/28/2016 16:00,0.339924793,0.245618812,0.23535151,0.531940875,0.439720698,0.634237961,0.368161478,0.678061889,0.594967819,0.656464377,0.4899118,0.312101618,0.204149003
7218,10/28/2016 17:00,0.367793531,0.300493335,0.26694726,0.518576953,0.464731014,0.614802123,0.381167684,0.666869056,0.637794184,0.657513946,0.436873528,0.328337329,0.20094104
7219,10/28/2016 18:00,0.423640747,0.443040865,0.298962969,0.547157594,0.495726267,0.649302745,0.384146745,0.654412917,0.640824756,0.634236069,0.409584628,0.390550607,0.207100665
7220,10/28/2016 19:00,0.479936435,0.461922164,0.299936399,0.530639914,0.473933069,0.655040646,0.357282025,0.653822132,0.613833323,0.617223504,0.350159748,0.424380014,0.216712971
7221,10/28/2016 20:00,0.482172685,0.437543588,0.259223487,0.426044277,0.456272993,0.634267619,0.325480677,0.607382771,0.556440088,0.576844024,0.282634077,0.476206365,0.260190042
7222,10/28/2016 21:00,0.501631592,0.431715057,0.242659197,0.404241039,0.423527264,0.59561783,0.242129623,0.509606531,0.365983066,0.4616073,0.188016523,0.244744025,0.053912075
7223,10/28/2016 22:00,0.476706801,0.386652875,0.252513901,0.407014746,0.303959591,0.476253469,0.08210359,0.333229503,0.035339341,0.16095974,0.034659246,0,0
7224,10/28/2016 23:00,0.402909155,0.347178782,0.154427092,0.29893482,0.061292827,0.150720617,0.000466442,0.034572591,0,0.000373799,0,0,0
7225,10/29/2016 0:00,0.1865665,0.21602973,0.015621776,0.041685039,0.001644527,0.000367184,0,0,0,0,0,0,0
7226,10/29/2016 1:00,0,0.008238312,0,0,0,0,0,0,0,0,0,0,0
7227,10/29/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7228,10/29/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,10/29/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7230,10/29/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7231,10/29/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7232,10/29/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7233,10/29/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,10/29/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7235,10/29/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,10/29/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,10/29/2016 12:00,0,0,0,0,0,0,0,0,0.130085129,0.099768809,0.128913786,0.080606889,0.118421079
7238,10/29/2016 13:00,0,0,0,0,0.028084847,0.164342675,0.142729896,0.312291252,0.450085651,0.496498181,0.337989009,0.161494059,0.178867995
7239,10/29/2016 14:00,0,0,0.070795617,0.263231529,0.259815497,0.456417911,0.26947286,0.592583951,0.528123155,0.625014248,0.429178366,0.138650515,0.204801481
7240,10/29/2016 15:00,0.059496251,0.219775667,0.351401526,0.615255086,0.314396488,0.551632774,0.27992617,0.664354194,0.54376676,0.651029098,0.445835941,0.153172347,0.230660482
7241,10/29/2016 16:00,0.209790229,0.361243063,0.405286106,0.677231266,0.351219752,0.603645609,0.29904721,0.680765174,0.527195234,0.657453404,0.49274945,0.1201715,0.229623224
7242,10/29/2016 17:00,0.274912008,0.422603057,0.449159858,0.691938852,0.420220099,0.628322586,0.333427351,0.684702569,0.501587083,0.65301934,0.474875378,0.129877618,0.183129181
7243,10/29/2016 18:00,0.322138416,0.511676691,0.499548343,0.648788996,0.441413911,0.655808722,0.33226224,0.662843931,0.470820319,0.637523191,0.468032897,0.121809262,0.150219861
7244,10/29/2016 19:00,0.309633561,0.53223573,0.512132403,0.657460672,0.445670107,0.660056049,0.288217842,0.654637014,0.42065519,0.61916433,0.379565736,0.120916223,0.114194569
7245,10/29/2016 20:00,0.323142684,0.527347977,0.487162669,0.663124977,0.413383594,0.649439343,0.218543027,0.615272347,0.340767271,0.587061822,0.332037113,0.077937703,0.061083639
7246,10/29/2016 21:00,0.353825459,0.512096637,0.474388847,0.531177488,0.388219798,0.581200521,0.154093535,0.561618431,0.196712451,0.472096619,0.251223365,0.018864237,0.004555534
7247,10/29/2016 22:00,0.357176892,0.463275035,0.473826919,0.460029886,0.307138462,0.461505075,0.046405474,0.370021302,0.021201487,0.157722811,0.056995336,0,0
7248,10/29/2016 23:00,0.284297808,0.333554965,0.294119736,0.303466004,0.07923186,0.139764858,0.000469574,0.03767449,0,0.000253875,0,0,0
7249,10/30/2016 0:00,0.121296693,0.2078777,0.027078867,0.028992649,0.003638431,0.001074201,0,0,0,0,0,0,0
7250,10/30/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7251,10/30/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7252,10/30/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,10/30/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7254,10/30/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,10/30/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,10/30/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,10/30/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,10/30/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,10/30/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,10/30/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7261,10/30/2016 12:00,0,0,0,0,0,0,0,0,0.090810074,0.086848123,0.15457364,0.082609615,0.201169181
7262,10/30/2016 13:00,0,0,0,0,0.022542513,0.159034225,0.149117273,0.310139472,0.266272031,0.478118647,0.319417102,0.134945288,0.271454368
7263,10/30/2016 14:00,0,0,0.074131615,0.23488789,0.213799948,0.482887338,0.254482858,0.595561819,0.331653663,0.607496139,0.420423078,0.141279949,0.264904188
7264,10/30/2016 15:00,0.031726315,0.122079244,0.326865021,0.548187508,0.222138116,0.537618845,0.224742466,0.659917875,0.343555749,0.647848532,0.515813841,0.130916523,0.298113752
7265,10/30/2016 16:00,0.073722288,0.207181012,0.380816366,0.584194047,0.240255772,0.595891856,0.230144019,0.679032458,0.288313839,0.654123099,0.507439875,0.136088614,0.278149666
7266,10/30/2016 17:00,0.113925394,0.224074597,0.370812304,0.604360453,0.305060503,0.662892516,0.242937663,0.676218701,0.317347334,0.63391654,0.514083784,0.134379122,0.253804806
7267,10/30/2016 18:00,0.120768849,0.304718945,0.377028773,0.611529703,0.388325198,0.662736833,0.266959112,0.645201875,0.295048723,0.635225419,0.499866038,0.106485855,0.190542895
7268,10/30/2016 19:00,0.112036377,0.438525613,0.362661066,0.604813008,0.402742678,0.649581139,0.268450683,0.634787472,0.219294188,0.609263448,0.478351164,0.118053301,0.15179153
7269,10/30/2016 20:00,0.105613042,0.427417736,0.32170329,0.538120699,0.412949132,0.643334458,0.235813388,0.618615583,0.23253437,0.561956058,0.475981128,0.193295691,0.101131626
7270,10/30/2016 21:00,0.117225503,0.407893865,0.28279884,0.498054855,0.366777265,0.607191557,0.24380544,0.552751069,0.203718327,0.45532226,0.335215775,0.09078398,0.003822997
7271,10/30/2016 22:00,0.081175797,0.378896444,0.203100895,0.431496953,0.273017148,0.48997553,0.082546196,0.36468025,0.016724222,0.148820156,0.069918067,0,0
7272,10/30/2016 23:00,0.076169735,0.290978533,0.095794623,0.277820078,0.04670036,0.152736722,0.000869561,0.036149838,0,0.000244048,0,0,0
7273,10/31/2016 0:00,0.02654378,0.162442868,0.007788558,0.023378951,0.001023789,0.001163302,0,0,0,0,0,0,0
7274,10/31/2016 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,10/31/2016 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,10/31/2016 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,10/31/2016 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7278,10/31/2016 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,10/31/2016 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,10/31/2016 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,10/31/2016 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,10/31/2016 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,10/31/2016 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7284,10/31/2016 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,10/31/2016 12:00,0,0,0,0,0,0,0,0,0.129378987,0.08013414,0.197947248,0.201920068,0.258534351
7286,10/31/2016 13:00,0,0,0,0,0.014106985,0.153765795,0.161747616,0.292633755,0.444286608,0.470727232,0.485683841,0.431375746,0.450383927
7287,10/31/2016 14:00,0,0,0.084684832,0.201405708,0.208654949,0.512032178,0.257423304,0.557714542,0.496206677,0.587628377,0.496776894,0.376913862,0.468698641
7288,10/31/2016 15:00,0.054952884,0.226272767,0.337838936,0.515556754,0.319895049,0.540709604,0.29235485,0.644236375,0.533825678,0.618574958,0.504755041,0.380631992,0.485995323
7289,10/31/2016 16:00,0.183343594,0.402644366,0.418256863,0.570891695,0.381350593,0.581933617,0.306064521,0.663937146,0.541049423,0.605985669,0.53773025,0.400768156,0.450035349
7290,10/31/2016 17:00,0.217522007,0.444295049,0.456830214,0.603299324,0.422062734,0.61169938,0.313734299,0.677849854,0.513274891,0.604941955,0.514936191,0.415766036,0.482789651
