Hour ending,Hour_UTC,R1_NW_MWh_PER_MW_INST,R2_CA_MWh_PER_MW_INST,R3_MN_MWh_PER_MW_INST,R4_SW_MWh_PER_MW_INST,R5_CE_MWh_PER_MW_INST,R6_TX_MWh_PER_MW_INST,R7_MW_MWh_PER_MW_INST,R8_AL_year16,R9_MA_MWh_PER_MW_INST,R10_SE_year16,R11_FL_year16,R12_NY_MWh_PER_MW_INST,R13_NE_MWh_PER_MW_INST
175,1/8/2016 6:00,0.001344244,0.471646174,0.12337156,0.388766923,0.200558438,0.151633513,0.130403627,0,0.242858738,0,0,0.053260433,0.087742032
176,1/8/2016 7:00,0.001008183,0.414387961,0.134440197,0.322173436,0.203988059,0.15971153,0.112098349,0,0.222600732,0,0,0.075335488,0.12772813
177,1/8/2016 8:00,0.000504092,0.430537713,0.138395999,0.258507135,0.22169268,0.161496585,0.108059469,0,0.165317064,0,0,0.096008988,0.16273657
178,1/8/2016 9:00,0.000672122,0.41640668,0.153648656,0.253567508,0.24988646,0.158967772,0.107593721,0,0.174070868,0,0,0.093468569,0.19000993
179,1/8/2016 10:00,0.001848336,0.423563957,0.182480364,0.352177095,0.25848555,0.162636287,0.117541659,0,0.207955212,0,0,0.107922475,0.211232251
180,1/8/2016 11:00,0.001680305,0.440080749,0.223141439,0.35949506,0.279230025,0.173043503,0.140569741,0,0.251654427,0,0,0.206647062,0.212117962
181,1/8/2016 12:00,0.000504092,0.386125895,0.261577376,0.305159166,0.286520917,0.150909206,0.158843011,0,0.29048111,0,0,0.327008672,0.212456558
182,1/8/2016 13:00,0.000168031,0.363919985,0.293185752,0.242773509,0.258790626,0.166258859,0.188805712,0,0.27859995,0,0,0.35171171,0.219155992
183,1/8/2016 14:00,0.000336061,0.338777757,0.296190639,0.257958288,0.242349257,0.164091391,0.220187214,0,0.269162036,0,0,0.314481919,0.210694072
184,1/8/2016 15:00,0.000336061,0.327399523,0.308970921,0.232528357,0.235519362,0.126712229,0.238716547,0,0.244268841,0,0,0.244183381,0.186015291
185,1/8/2016 16:00,0.000168031,0.305560653,0.356592686,0.201792902,0.234522792,0.087535604,0.247601691,0,0.222237735,0,0,0.209888206,0.162459537
186,1/8/2016 17:00,0.000168031,0.22866581,0.380783933,0.235272594,0.243114545,0.072956209,0.267291801,0,0.185058498,0,0,0.1650811,0.15775494
187,1/8/2016 18:00,0.000168031,0.18829143,0.387040946,0.170325649,0.234170705,0.081510294,0.285167258,0,0.169798676,0,0,0.180848996,0.175538675
188,1/8/2016 19:00,0,0.163699761,0.353796999,0.224478595,0.277241658,0.139332332,0.319601272,0,0.165624215,0,0,0.203931462,0.200069507
189,1/8/2016 20:00,0,0.168104239,0.35136266,0.256311745,0.31971749,0.154062722,0.357813531,0,0.177547259,0,0,0.219743141,0.211487439
190,1/8/2016 21:00,0,0.22848229,0.328540728,0.253567508,0.367314782,0.189228083,0.388986655,0,0.182419792,0,0,0.28084374,0.234148545
191,1/8/2016 22:00,0,0.18700679,0.318061657,0.320892792,0.382761504,0.216677656,0.429242849,0,0.246558512,0,0,0.359289026,0.264885314
192,1/8/2016 23:00,0.003696671,0.20792806,0.290028718,0.394438346,0.397180885,0.251851588,0.45562066,0,0.268980538,0,0,0.415922054,0.286484957
193,1/9/2016 0:00,0.012081394,0.190493669,0.260189042,0.409074277,0.427967272,0.253905351,0.48679901,0,0.266118449,0,0,0.46029118,0.290710952
194,1/9/2016 1:00,0.017744022,0.176362635,0.223312603,0.413099158,0.470732508,0.223866306,0.502907497,0,0.294641611,0,0,0.470759329,0.314922053
195,1/9/2016 2:00,0.00914086,0.138741053,0.178315361,0.340834248,0.526254135,0.228751382,0.520848276,0,0.30660654,0,0,0.518457216,0.341592692
196,1/9/2016 3:00,0.005477795,0.095430354,0.169452844,0.317416758,0.511893162,0.281740424,0.527790733,0,0.317636054,0,0,0.5488542,0.306461126
197,1/9/2016 4:00,0.004721657,0.052853735,0.159297084,0.259238932,0.503258457,0.27442677,0.542738443,0,0.340574652,0,0,0.549336014,0.297575216
198,1/9/2016 5:00,0.004150354,0.030647825,0.128962933,0.318148555,0.518627254,0.239223722,0.550841025,0,0.315876916,0,0,0.52699816,0.294674809
199,1/9/2016 6:00,0.006805236,0.04202606,0.111085753,0.405232345,0.544880534,0.275419965,0.55269422,0,0.270907212,0,0,0.533349101,0.297416344
200,1/9/2016 7:00,0.002772503,0.042943659,0.103250223,0.345590926,0.553462244,0.332401765,0.556763148,0,0.225295284,0,0,0.562475928,0.311451693
201,1/9/2016 8:00,0.003377413,0.050835016,0.102280291,0.321807538,0.568299599,0.393075922,0.557294872,0,0.260268618,0,0,0.575659624,0.300115182
202,1/9/2016 9:00,0.004402399,0.066801248,0.13407885,0.265825101,0.552752729,0.47962801,0.571303899,0,0.256596767,0,0,0.589763114,0.261708867
203,1/9/2016 10:00,0.005057718,0.031748945,0.176812917,0.185327479,0.544358352,0.481076685,0.576932725,0,0.214279731,0,0,0.62620451,0.257319035
204,1/9/2016 11:00,0.004368793,0.029363186,0.179418421,0.130076839,0.552449577,0.530402517,0.537500245,0,0.16715997,0,0,0.61775113,0.27241684
205,1/9/2016 12:00,0.004906491,0.043127179,0.176470588,0.147822905,0.560928432,0.51349865,0.531299196,0,0.12252534,0,0,0.603603858,0.273209215
206,1/9/2016 13:00,0.006049099,0.046797578,0.155721649,0.173069887,0.553487317,0.525107711,0.511961826,0,0.11114679,0,0,0.604348418,0.258335816
207,1/9/2016 14:00,0.004200763,0.039456781,0.155550484,0.16813026,0.559357397,0.515995905,0.527660742,0,0.096612962,0,0,0.61731315,0.253817893
208,1/9/2016 15:00,0.003528641,0.040007341,0.166390902,0.158068057,0.590325347,0.49972344,0.546915153,0,0.074484126,0,0,0.616480973,0.202298679
209,1/9/2016 16:00,0.004536824,0.08331804,0.140430954,0.17874131,0.614482205,0.525526328,0.564765787,0,0.079705693,0,0,0.620072532,0.149979148
210,1/9/2016 17:00,0.002016366,0.078730042,0.094958255,0.094401756,0.615865265,0.498849613,0.582771235,0,0.078700472,0,0,0.534268895,0.186318141
211,1/9/2016 18:00,0.001176214,0.044595339,0.069359655,0.082510062,0.604073606,0.50194788,0.591517895,0,0.090483902,0,0,0.467123936,0.192454573
212,1/9/2016 19:00,0.000504092,0.028629106,0.066126548,0.116355653,0.607695475,0.484109948,0.57894008,0,0.118211264,0,0,0.462262168,0.205224903
213,1/9/2016 20:00,0.001008183,0.028996146,0.074722809,0.122941822,0.607359272,0.451298887,0.576609379,0,0.192960657,0,0,0.410009093,0.220372356
214,1/9/2016 21:00,0.000336061,0.055606533,0.096822046,0.179473106,0.573776423,0.433707755,0.589216589,0,0.271032865,0,0,0.424813413,0.222953033
215,1/9/2016 22:00,0.000336061,0.053220774,0.107719518,0.193194292,0.525465982,0.411917329,0.581478506,0,0.322438779,0,0,0.454027804,0.243127793
216,1/9/2016 23:00,0.000201637,0.068452927,0.117000437,0.130442737,0.461007924,0.38171525,0.570682684,0,0.456203055,0,0,0.48902381,0.259982127
217,1/10/2016 0:00,0.000168031,0.067902367,0.134326087,0.092572265,0.416596363,0.321312409,0.580185777,0,0.53127356,0,0,0.488673394,0.258116374
218,1/10/2016 1:00,0.000336061,0.060928611,0.126015101,0.093852909,0.4044128,0.298113617,0.587396709,0,0.562798425,0,0,0.45915237,0.263726542
219,1/10/2016 2:00,0.000336061,0.055790053,0.12380898,0.093487011,0.354212147,0.286367685,0.598941125,0,0.536927931,0,0,0.458013613,0.270377321
220,1/10/2016 3:00,0.000336061,0.048449257,0.129267226,0.114709111,0.312637936,0.245765926,0.6020975,0,0.515692626,0,0,0.504003311,0.269664383
221,1/10/2016 4:00,0.000336061,0.048816297,0.139993534,0.182034394,0.292691728,0.237417404,0.598483215,0,0.483288191,0,0,0.505799064,0.262064343
222,1/10/2016 5:00,0.000336061,0.048449257,0.153857857,0.228503476,0.275511569,0.211073577,0.577964817,0,0.530198531,0,0,0.518325817,0.255992454
223,1/10/2016 6:00,0.000168031,0.04220958,0.158536353,0.264544457,0.252937711,0.159534694,0.57009021,0,0.536299668,0,0,0.562475928,0.254028398
224,1/10/2016 7:00,0.000336061,0.047531657,0.169509899,0.262897914,0.233745253,0.1375548,0.552906517,0,0.536299668,0,0,0.580871807,0.264062159
225,1/10/2016 8:00,0.000168031,0.073040925,0.190639204,0.238565679,0.219790073,0.12875318,0.550076754,0,0.569234635,0,0,0.580696573,0.243335319
226,1/10/2016 9:00,0.000504092,0.082216921,0.217949449,0.241858763,0.201129697,0.131593498,0.553242927,0,0.58818027,0,0,0.494454956,0.221987886
227,1/10/2016 10:00,0.001176214,0.110295467,0.229702744,0.245517746,0.195313609,0.126812028,0.540507032,0,0.58471784,0,0,0.511449227,0.22821269
228,1/10/2016 11:00,0.000336061,0.094145715,0.284532436,0.187705818,0.184160163,0.137209833,0.51797344,0,0.581367101,0,0,0.663259067,0.261592692
229,1/10/2016 12:00,0.001176214,0.086437879,0.329681824,0.166483718,0.171156821,0.136626938,0.486670325,0,0.575168235,0,0,0.682355724,0.307632807
230,1/10/2016 13:00,0.001344244,0.094145715,0.375515871,0.141053787,0.150921921,0.146426444,0.441971559,0,0.597129534,0,0,0.704956375,0.342904379
231,1/10/2016 14:00,0.002688488,0.068269407,0.436982941,0.128064398,0.1335035,0.159927401,0.41518091,0,0.605771647,0,0,0.60522443,0.435657829
232,1/10/2016 15:00,0.007897434,0.068269407,0.438694585,0.084156604,0.106932039,0.114649029,0.371900292,0,0.600173121,0,0,0.58796736,0.453831794
233,1/10/2016 16:00,0.00974577,0.069003487,0.437800726,0.038419319,0.086685101,0.104195465,0.31660755,0,0.593960294,0,0,0.606100442,0.557952537
234,1/10/2016 17:00,0.009577739,0.0414755,0.429337593,0.032930845,0.088743486,0.075255956,0.266092483,0,0.603984587,0,0,0.690896668,0.585888194
235,1/10/2016 18:00,0.01293835,0.037988622,0.437059014,0.02561288,0.102315879,0.069251445,0.241368634,0,0.581478793,0,0,0.720417692,0.608161056
236,1/10/2016 19:00,0.013257608,0.026610387,0.453604914,0.032930845,0.09914653,0.063223229,0.227268155,0,0.536062324,0,0,0.723483654,0.631738656
237,1/10/2016 20:00,0.027977081,0.016149752,0.425096518,0.06586169,0.106342189,0.064855221,0.224415528,0,0.518163795,0,0,0.738813571,0.610222421
238,1/10/2016 21:00,0.059499605,0.016333272,0.402731025,0.129893889,0.106806818,0.070569108,0.21850843,0,0.51217435,0,0,0.573995217,0.644175355
239,1/10/2016 22:00,0.08903937,0.015415673,0.380289458,0.204903037,0.103456688,0.080064114,0.208504968,0,0.536174015,0,0,0.5639651,0.660152914
240,1/10/2016 23:00,0.049468183,0.011745274,0.346969438,0.203622393,0.124925423,0.083684798,0.21153919,0,0.522240527,0,0,0.541014033,0.629880846
241,1/11/2016 0:00,0.03061516,0.005689117,0.3284076,0.186791072,0.202496303,0.095659294,0.22982879,0,0.537039622,0,0,0.492002155,0.601899513
242,1/11/2016 1:00,0.02505335,0.006423197,0.321484947,0.171057446,0.259669524,0.139336858,0.275236957,0,0.531845978,0,0,0.5792074,0.513397875
243,1/11/2016 2:00,0.026968898,0.012662874,0.374983359,0.168313209,0.309798521,0.180703218,0.294552117,0,0.535601597,0,0,0.646527541,0.438763777
244,1/11/2016 3:00,0.024818107,0.009543035,0.44559822,0.178009513,0.340132244,0.215755968,0.286209802,0,0.529263117,0,0,0.646001945,0.423119849
245,1/11/2016 4:00,0.018130492,0.036153423,0.50253894,0.207830223,0.38650311,0.23339547,0.266533409,0,0.498087287,0,0,0.67035462,0.486510774
246,1/11/2016 5:00,0.023692303,0.023674069,0.531237519,0.237650933,0.409281325,0.239817077,0.23727227,0,0.431477396,0,0,0.715161726,0.436726244
247,1/11/2016 6:00,0.022364861,0.015599193,0.571936631,0.227954629,0.417025947,0.241711701,0.205700027,0,0.4067657,0,0,0.719585462,0.444708569
248,1/11/2016 7:00,0.0220288,0.012295834,0.593427284,0.182034394,0.425469686,0.207183271,0.177101256,0,0.367422444,0,0,0.743368706,0.490453778
249,1/11/2016 8:00,0.023557878,0.018902551,0.606169529,0.263446762,0.418999,0.206182224,0.163137954,0,0.311143998,0,0,0.743587722,0.492633304
250,1/11/2016 9:00,0.016836658,0.027527987,0.603659116,0.240578119,0.406660299,0.211824123,0.158891349,0,0.256792226,0,0,0.743456323,0.496281402
251,1/11/2016 10:00,0.01905466,0.028078547,0.612217341,0.251920966,0.403018343,0.231881776,0.157971611,0,0.213148857,0,0,0.733995585,0.514225995
252,1/11/2016 11:00,0.035336817,0.024041108,0.610924098,0.288144896,0.379823579,0.216786371,0.15692776,0,0.195194482,0,0,0.704737359,0.586191044
253,1/11/2016 12:00,0.039772823,0.028445586,0.604077518,0.331137944,0.352144929,0.19643031,0.129809847,0,0.188269623,0,0,0.669931199,0.617060868
254,1/11/2016 13:00,0.020953405,0.023674069,0.585021205,0.327844859,0.342169688,0.20391602,0.129427058,0,0.190726831,0,0,0.617913855,0.610974084
255,1/11/2016 14:00,0.015559626,0.018902551,0.600464046,0.309001098,0.356644415,0.22221655,0.129711863,0,0.194384721,0,0,0.624102123,0.62455069
256,1/11/2016 15:00,0.014652261,0.02000367,0.607120443,0.339004757,0.33324045,0.164662838,0.120293689,0,0.223452378,0,0,0.695758436,0.610349518
257,1/11/2016 16:00,0.008233495,0.018535511,0.636104296,0.303695573,0.282578089,0.127749495,0.127673806,0,0.217504817,0,0,0.698079838,0.63503525
258,1/11/2016 17:00,0.008115874,0.018351991,0.613529602,0.247896085,0.255997154,0.11013402,0.1496809,0,0.237720939,0,0,0.685728319,0.635864363
259,1/11/2016 18:00,0.00930889,0.019453111,0.589452464,0.184595682,0.284566812,0.067602753,0.184043714,0,0.258760785,0,0,0.675041154,0.648931586
260,1/11/2016 19:00,0.00655319,0.022205909,0.568209049,0.101536773,0.287877409,0.044634881,0.237877808,0,0.273797224,0,0,0.655594082,0.622086188
261,1/11/2016 20:00,0.005208946,0.019453111,0.538863848,0.040614709,0.279173184,0.037727316,0.292325279,0,0.268938654,0,0,0.562651109,0.618257373
262,1/11/2016 21:00,0.005276158,0.022022389,0.550065613,0.026527625,0.270712991,0.037246625,0.342207372,0,0.263884623,0,0,0.420214443,0.61000993
263,1/11/2016 22:00,0.00534337,0.022022389,0.563530553,0.04903037,0.234523789,0.042461918,0.390743172,0,0.268631503,0,0,0.305853411,0.617683448
264,1/11/2016 23:00,0.006569993,0.024224628,0.57062437,0.120380534,0.230172745,0.043865567,0.412296929,0,0.305768855,0,0,0.241205035,0.575484063
265,1/12/2016 0:00,0.006217129,0.016700312,0.564899869,0.184229784,0.271852305,0.041076572,0.433792549,0,0.295758523,0,0,0.226663513,0.581031675
266,1/12/2016 1:00,0.007914237,0.016333272,0.553717122,0.215697036,0.319251152,0.055351007,0.488174698,0,0.335283277,0,0,0.223378535,0.573655049
267,1/12/2016 2:00,0.009712164,0.02092127,0.55782507,0.291620929,0.375252722,0.061953267,0.522197182,0,0.376650937,0,0,0.214837591,0.520473637
268,1/12/2016 3:00,0.016769445,0.032666544,0.560506647,0.384010245,0.421528638,0.075375693,0.540344379,0,0.423323933,0,0,0.188032167,0.48569159
269,1/12/2016 4:00,0.019962025,0.031198385,0.561438542,0.371203805,0.47011609,0.100190517,0.610429364,0,0.506087175,0,0,0.209669242,0.430153907
270,1/12/2016 5:00,0.017021491,0.034501743,0.554991347,0.409806074,0.502113802,0.108697662,0.669881832,0,0.501019183,0,0,0.25452013,0.401159766
271,1/12/2016 6:00,0.020902996,0.031198385,0.536943002,0.399743871,0.523099174,0.120856075,0.686346326,0,0.491525424,0,0,0.240241406,0.361867739
272,1/12/2016 7:00,0.016399778,0.028262066,0.565071033,0.400292719,0.532204206,0.124905775,0.678384187,0,0.51197889,0,0,0.208530432,0.284898223
273,1/12/2016 8:00,0.014904307,0.02165535,0.605770145,0.358763264,0.520019004,0.142294507,0.671207222,0,0.453368888,0,0,0.186104962,0.209929501
274,1/12/2016 9:00,0.019155479,0.022205909,0.649607273,0.31485547,0.475197163,0.181089722,0.661118841,0,0.429299416,0,0,0.251848365,0.156803694
275,1/12/2016 10:00,0.014954716,0.035052303,0.696905726,0.248810831,0.443837879,0.211108972,0.637491753,0,0.370340379,0,0,0.318905708,0.141536094
276,1/12/2016 11:00,0.016030111,0.051018536,0.696392233,0.261068423,0.375915938,0.19204372,0.632194112,0,0.465291933,0,0,0.433222958,0.136897031
277,1/12/2016 12:00,0.024465243,0.057441732,0.696392233,0.270947677,0.341861621,0.165888164,0.636086016,0,0.443358557,0,0,0.479300273,0.143477311
278,1/12/2016 13:00,0.024196394,0.040007341,0.70116582,0.323088181,0.32571963,0.146374221,0.618942823,0,0.482059587,0,0,0.505098287,0.136100685
279,1/12/2016 14:00,0.030279099,0.036703982,0.692303303,0.326198317,0.26671496,0.145733574,0.587099492,0,0.522422026,0,0,0.492221171,0.129641545
280,1/12/2016 15:00,0.062255306,0.024408148,0.665240296,0.356201976,0.156971072,0.128029247,0.545376159,0,0.55315109,0,0,0.48442484,0.153306524
281,1/12/2016 16:00,0.071597802,0.017250872,0.654951408,0.332784486,0.067485092,0.074541254,0.485061436,0,0.610881523,0,0,0.470058499,0.186406514
282,1/12/2016 17:00,0.063095458,0.026610387,0.607139461,0.310281742,0.031595836,0.038451047,0.416361938,0,0.621966884,0,0,0.428755387,0.220421011
283,1/12/2016 18:00,0.067901131,0.036153423,0.570053822,0.259970728,0.0320584,0.044615888,0.370770216,0,0.582902857,0,0,0.395730422,0.236596167
284,1/12/2016 19:00,0.068674071,0.04184254,0.573191837,0.222283205,0.038911231,0.043187222,0.358760051,0,0.54899059,0,0,0.417104646,0.255132559
285,1/12/2016 20:00,0.055786131,0.053771334,0.570263023,0.113428467,0.042688594,0.045122335,0.340829071,0,0.586267556,0,0,0.442815095,0.264002582
286,1/12/2016 21:00,0.053534522,0.022939989,0.482740914,0.084339554,0.054321199,0.05344986,0.334137451,0,0.56760115,0,0,0.442683696,0.318254394
287,1/12/2016 22:00,0.096046242,0.019636631,0.464083985,0.067874131,0.06947296,0.054886053,0.284114915,0,0.525116578,0,0,0.459327604,0.34006057
288,1/12/2016 23:00,0.12857695,0.025876308,0.473802324,0.067325284,0.096409828,0.065794426,0.247106547,0,0.491581269,0,0,0.473474876,0.343649091
289,1/13/2016 0:00,0.107976409,0.022205909,0.456933113,0.07866813,0.182259622,0.097342138,0.234102177,0,0.53879876,0,0,0.518413382,0.334288551
290,1/13/2016 1:00,0.096785576,0.040557901,0.478956277,0.177643615,0.265029959,0.161125845,0.267686348,0,0.53265574,0,0,0.537991853,0.301604607
291,1/13/2016 2:00,0.116008267,0.04202606,0.600483064,0.215331138,0.331347388,0.241798104,0.309112465,0,0.506184905,0,0,0.577105014,0.275716413
292,1/13/2016 3:00,0.123972913,0.039456781,0.682508891,0.352908891,0.382793273,0.277127579,0.329233704,0,0.508139502,0,0,0.545744402,0.231086287
293,1/13/2016 4:00,0.140742359,0.046430538,0.695156045,0.351811196,0.425980401,0.337864102,0.354480785,0,0.448482395,0,0,0.562870125,0.220340582
294,1/13/2016 5:00,0.141145632,0.059460451,0.691808828,0.297475302,0.439037663,0.408413302,0.351647103,0,0.421481026,0,0,0.586083938,0.269637573
295,1/13/2016 6:00,0.132861728,0.055606533,0.662958103,0.379802415,0.43051486,0.451620042,0.337585164,0,0.352623349,0,0,0.621386524,0.364894251
296,1/13/2016 7:00,0.117520542,0.122958341,0.666438447,0.464690816,0.387798415,0.528771087,0.348758549,0,0.332407226,0,0,0.671668611,0.432379108
297,1/13/2016 8:00,0.121822123,0.132317856,0.653734239,0.362422247,0.378125258,0.576644497,0.354470987,0,0.297252394,0,0,0.706620782,0.484919075
298,1/13/2016 9:00,0.144943122,0.155624885,0.623628307,0.374862788,0.409294787,0.552524887,0.378240478,0,0.263256359,0,0,0.738988752,0.473866548
299,1/13/2016 10:00,0.171575958,0.122591301,0.629866302,0.390047567,0.438443254,0.51330067,0.376376831,0,0.234077011,0,0,0.732155997,0.486535597
300,1/13/2016 11:00,0.189521617,0.120572582,0.639109184,0.417672887,0.435588668,0.49097127,0.379933633,0,0.220674057,0,0,0.718446705,0.428024029
301,1/13/2016 12:00,0.218120411,0.121123142,0.587645728,0.384376143,0.399987107,0.491086234,0.380677001,0,0.211459526,0,0,0.700094607,0.436831496
302,1/13/2016 13:00,0.203148892,0.120205542,0.540651566,0.316502012,0.37036297,0.55832648,0.387760554,0,0.221204591,0,0,0.668909229,0.467858207
303,1/13/2016 14:00,0.183875792,0.120572582,0.551625112,0.373399195,0.34817482,0.511247027,0.370881917,0,0.209504928,0,0,0.614071954,0.534360044
304,1/13/2016 15:00,0.193991229,0.173426317,0.581521842,0.394438346,0.256903333,0.41925451,0.353692998,0,0.25168235,0,0,0.630891044,0.61607189
305,1/13/2016 16:00,0.242904912,0.197467425,0.636903064,0.327844859,0.138697543,0.233169469,0.365243946,0,0.253804484,0,0,0.57285646,0.64567471
306,1/13/2016 17:00,0.202796028,0.204991742,0.646088891,0.312477131,0.075777753,0.191500744,0.363966895,0,0.262306983,0,0,0.54758399,0.664960778
307,1/13/2016 18:00,0.186866735,0.296017618,0.639090166,0.168679107,0.061452181,0.17407082,0.351892715,0,0.296303018,0,0,0.47899364,0.662979843
308,1/13/2016 19:00,0.197923143,0.420994678,0.615488484,0.085620198,0.068819431,0.167766425,0.336228419,0,0.318725044,0,0,0.435237727,0.66538874
309,1/13/2016 20:00,0.221044142,0.451091943,0.602479983,0.059458471,0.078937842,0.152278101,0.34661467,0,0.326613241,0,0,0.37010759,0.643278721
310,1/13/2016 21:00,0.312956833,0.472747293,0.599113748,0.055799488,0.085933133,0.149598586,0.349018532,0,0.300044677,0,0,0.285705508,0.646955615
311,1/13/2016 22:00,0.545477459,0.420260598,0.499610125,0.068971826,0.095653372,0.156930687,0.354734236,0,0.280540586,0,0,0.236956428,0.62957601
